accel_id,trip_id,timestamp,elapsed_seconds,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,accel_mag_m_s2,speed_kmh,event_label
ACC_TRIP002_00926,TRIP222,2024-02-06T07:30:26Z,926,0.38,-0.538,9.799,9.821,10.35,normal
ACC_TRIP002_00927,TRIP222,2024-02-06T07:30:27Z,927,-0.148,0.46,9.804,9.816,13.35,normal
ACC_TRIP002_00928,TRIP222,2024-02-06T07:30:28Z,928,-0.273,-0.371,9.958,9.969,13.14,normal
ACC_TRIP002_00929,TRIP222,2024-02-06T07:30:29Z,929,0.557,-0.47,9.873,9.9,14.03,normal
ACC_TRIP002_00930,TRIP222,2024-02-06T07:30:30Z,930,-0.057,0.461,9.86,9.871,13.72,normal
ACC_TRIP002_00931,TRIP222,2024-02-06T07:30:31Z,931,0.164,0.288,9.737,9.742,13.71,normal
ACC_TRIP002_00932,TRIP222,2024-02-06T07:30:32Z,932,0.233,-0.056,9.8,9.803,12.45,normal
ACC_TRIP002_00933,TRIP222,2024-02-06T07:30:33Z,933,0.225,-0.056,9.685,9.688,12.29,normal
ACC_TRIP002_00934,TRIP222,2024-02-06T07:30:34Z,934,-0.501,-0.283,9.66,9.677,12.25,normal
ACC_TRIP002_00935,TRIP222,2024-02-06T07:30:35Z,935,-0.114,-0.049,9.769,9.77,14.19,normal
ACC_TRIP002_00936,TRIP222,2024-02-06T07:30:36Z,936,-0.004,-0.638,9.746,9.767,15.5,normal
ACC_TRIP002_00937,TRIP222,2024-02-06T07:30:37Z,937,-0.293,-0.343,9.874,9.885,12.08,normal
ACC_TRIP002_00938,TRIP222,2024-02-06T07:30:38Z,938,-0.565,-0.345,9.77,9.793,12.06,normal
ACC_TRIP002_00939,TRIP222,2024-02-06T07:30:39Z,939,0.205,-0.391,9.804,9.814,11.82,normal
ACC_TRIP002_00940,TRIP222,2024-02-06T07:30:40Z,940,0.034,-0.155,10.067,10.068,9.44,normal
ACC_TRIP002_00941,TRIP222,2024-02-06T07:30:41Z,941,-0.069,0.116,9.734,9.734,8.5,normal
ACC_TRIP002_00942,TRIP222,2024-02-06T07:30:42Z,942,0.233,0.567,9.727,9.746,5.94,normal
ACC_TRIP002_00943,TRIP222,2024-02-06T07:30:43Z,943,-0.123,0.107,9.89,9.891,4.12,normal
ACC_TRIP002_00944,TRIP222,2024-02-06T07:30:44Z,944,0.052,-0.07,9.951,9.952,5.14,normal
ACC_TRIP002_00945,TRIP222,2024-02-06T07:30:45Z,945,-0.206,-0.143,9.933,9.936,4.62,normal
ACC_TRIP002_00946,TRIP222,2024-02-06T07:30:46Z,946,-0.09,-0.577,9.928,9.945,2.48,normal
ACC_TRIP002_00947,TRIP222,2024-02-06T07:30:47Z,947,-0.004,-0.087,9.777,9.777,2.35,normal
ACC_TRIP002_00948,TRIP222,2024-02-06T07:30:48Z,948,-0.524,0.307,9.714,9.733,1.89,normal
ACC_TRIP002_00949,TRIP222,2024-02-06T07:30:49Z,949,0.176,-0.039,10.002,10.004,1.0,normal
ACC_TRIP002_00950,TRIP222,2024-02-06T07:30:50Z,950,-0.067,0.164,9.785,9.786,0.0,normal
ACC_TRIP002_00951,TRIP222,2024-02-06T07:30:51Z,951,0.185,0.006,9.741,9.743,0.0,normal
ACC_TRIP002_00952,TRIP222,2024-02-06T07:30:52Z,952,-0.223,-0.25,9.754,9.76,0.0,normal
ACC_TRIP002_00953,TRIP222,2024-02-06T07:30:53Z,953,-0.507,-0.502,9.889,9.915,0.0,normal
ACC_TRIP002_00954,TRIP222,2024-02-06T07:30:54Z,954,-0.43,0.048,9.753,9.763,0.39,normal
ACC_TRIP002_00955,TRIP222,2024-02-06T07:30:55Z,955,-0.294,0.019,9.809,9.813,0.0,normal
ACC_TRIP002_00956,TRIP222,2024-02-06T07:30:56Z,956,-0.242,0.041,9.675,9.678,2.04,normal
ACC_TRIP002_00957,TRIP222,2024-02-06T07:30:57Z,957,0.114,0.148,9.886,9.887,2.45,normal
ACC_TRIP002_00958,TRIP222,2024-02-06T07:30:58Z,958,-0.111,-0.27,9.721,9.725,5.04,normal
ACC_TRIP002_00959,TRIP222,2024-02-06T07:30:59Z,959,0.213,0.18,9.839,9.843,4.59,normal
ACC_TRIP002_00960,TRIP222,2024-02-06T07:31:00Z,960,0.044,-0.115,9.691,9.691,3.18,normal
ACC_TRIP002_00961,TRIP222,2024-02-06T07:31:01Z,961,-0.001,0.718,9.878,9.904,4.75,normal
ACC_TRIP002_00962,TRIP222,2024-02-06T07:31:02Z,962,-0.031,0.281,9.758,9.762,5.11,normal
ACC_TRIP002_00963,TRIP222,2024-02-06T07:31:03Z,963,-0.104,0.176,9.851,9.853,5.98,normal
ACC_TRIP002_00964,TRIP222,2024-02-06T07:31:04Z,964,-0.177,0.215,9.725,9.729,7.08,normal
ACC_TRIP002_00965,TRIP222,2024-02-06T07:31:05Z,965,-0.712,0.103,9.78,9.806,5.46,normal
ACC_TRIP002_00966,TRIP222,2024-02-06T07:31:06Z,966,0.138,-0.032,9.914,9.915,5.01,normal
ACC_TRIP002_00967,TRIP222,2024-02-06T07:31:07Z,967,0.127,-0.389,9.603,9.612,4.81,normal
ACC_TRIP002_00968,TRIP222,2024-02-06T07:31:08Z,968,-0.077,-0.199,9.742,9.744,3.54,normal
ACC_TRIP002_00969,TRIP222,2024-02-06T07:31:09Z,969,-0.081,-0.393,9.689,9.698,3.03,normal
ACC_TRIP002_00970,TRIP222,2024-02-06T07:31:10Z,970,0.24,0.287,9.865,9.872,1.91,normal
ACC_TRIP002_00971,TRIP222,2024-02-06T07:31:11Z,971,0.153,-0.14,9.84,9.843,0.0,normal
ACC_TRIP002_00972,TRIP222,2024-02-06T07:31:12Z,972,-0.062,0.448,9.693,9.703,0.6,normal
ACC_TRIP002_00973,TRIP222,2024-02-06T07:31:13Z,973,-0.083,-0.134,9.701,9.702,1.44,normal
ACC_TRIP002_00974,TRIP222,2024-02-06T07:31:14Z,974,-0.586,0.415,9.691,9.718,1.12,normal
ACC_TRIP002_00975,TRIP222,2024-02-06T07:31:15Z,975,-0.188,0.129,9.865,9.868,3.33,normal
ACC_TRIP002_00976,TRIP222,2024-02-06T07:31:16Z,976,0.254,0.384,9.783,9.794,4.87,normal
ACC_TRIP002_00977,TRIP222,2024-02-06T07:31:17Z,977,-0.162,-0.426,9.85,9.861,2.84,normal
ACC_TRIP002_00978,TRIP222,2024-02-06T07:31:18Z,978,-0.038,-0.354,9.825,9.831,2.76,normal
ACC_TRIP002_00979,TRIP222,2024-02-06T07:31:19Z,979,0.009,-0.166,9.881,9.882,6.04,normal
ACC_TRIP002_00980,TRIP222,2024-02-06T07:31:20Z,980,0.391,-0.548,9.653,9.676,6.74,normal
ACC_TRIP002_00981,TRIP222,2024-02-06T07:31:21Z,981,-0.822,-0.36,9.843,9.883,7.65,normal
ACC_TRIP002_00982,TRIP222,2024-02-06T07:31:22Z,982,-0.042,0.107,9.81,9.81,7.77,normal
ACC_TRIP002_00983,TRIP222,2024-02-06T07:31:23Z,983,-0.924,-0.112,9.855,9.899,8.99,normal
ACC_TRIP002_00984,TRIP222,2024-02-06T07:31:24Z,984,0.101,-0.085,9.59,9.591,7.82,normal
ACC_TRIP002_00985,TRIP222,2024-02-06T07:31:25Z,985,0.3,0.469,9.77,9.786,7.69,normal
ACC_TRIP002_00986,TRIP222,2024-02-06T07:31:26Z,986,-0.094,-0.27,9.761,9.765,11.48,normal
ACC_TRIP002_00987,TRIP222,2024-02-06T07:31:27Z,987,0.083,-0.025,9.861,9.862,11.27,normal
ACC_TRIP002_00988,TRIP222,2024-02-06T07:31:28Z,988,0.126,-0.037,9.86,9.861,11.19,normal
ACC_TRIP002_00989,TRIP222,2024-02-06T07:31:29Z,989,-0.194,0.275,9.818,9.824,13.74,normal
ACC_TRIP002_00990,TRIP222,2024-02-06T07:31:30Z,990,-0.278,-0.265,9.766,9.773,12.7,normal
ACC_TRIP002_00991,TRIP222,2024-02-06T07:31:31Z,991,-0.021,-0.045,9.772,9.772,11.39,normal
ACC_TRIP002_00992,TRIP222,2024-02-06T07:31:32Z,992,0.037,0.016,9.814,9.815,11.05,normal
ACC_TRIP002_00993,TRIP222,2024-02-06T07:31:33Z,993,0.324,-0.316,9.754,9.765,10.13,normal
ACC_TRIP002_00994,TRIP222,2024-02-06T07:31:34Z,994,-0.872,0.074,9.773,9.812,13.85,normal
ACC_TRIP002_00995,TRIP222,2024-02-06T07:31:35Z,995,-0.156,0.384,9.639,9.648,15.78,normal
ACC_TRIP002_00996,TRIP222,2024-02-06T07:31:36Z,996,-0.525,-0.845,9.777,9.827,13.7,normal
ACC_TRIP002_00997,TRIP222,2024-02-06T07:31:37Z,997,-0.37,-0.466,9.937,9.955,13.6,normal
ACC_TRIP002_00998,TRIP222,2024-02-06T07:31:38Z,998,0.191,0.151,9.885,9.888,12.26,normal
ACC_TRIP002_00999,TRIP222,2024-02-06T07:31:39Z,999,-0.388,0.303,9.837,9.849,13.96,normal
ACC_TRIP002_01000,TRIP222,2024-02-06T07:31:40Z,1000,-0.088,0.454,9.876,9.886,14.72,normal
ACC_TRIP002_01001,TRIP222,2024-02-06T07:31:41Z,1001,-0.458,-0.472,9.874,9.896,13.77,normal
ACC_TRIP002_01002,TRIP222,2024-02-06T07:31:42Z,1002,-0.142,-0.101,9.96,9.962,12.0,normal
ACC_TRIP002_01003,TRIP222,2024-02-06T07:31:43Z,1003,0.446,-0.28,9.788,9.803,11.89,normal
ACC_TRIP002_01004,TRIP222,2024-02-06T07:31:44Z,1004,-0.202,0.11,9.672,9.675,8.45,normal
ACC_TRIP002_01005,TRIP222,2024-02-06T07:31:45Z,1005,0.052,0.27,9.897,9.901,9.63,normal
ACC_TRIP002_01006,TRIP222,2024-02-06T07:31:46Z,1006,-0.043,-0.134,9.78,9.781,9.1,normal
ACC_TRIP002_01007,TRIP222,2024-02-06T07:31:47Z,1007,-0.05,-0.218,9.744,9.747,8.75,normal
ACC_TRIP002_01008,TRIP222,2024-02-06T07:31:48Z,1008,0.747,0.089,9.736,9.765,8.64,normal
ACC_TRIP002_01009,TRIP222,2024-02-06T07:31:49Z,1009,-0.053,-0.019,9.775,9.775,9.83,normal
ACC_TRIP002_01010,TRIP222,2024-02-06T07:31:50Z,1010,-0.004,-0.377,9.795,9.802,10.59,normal
ACC_TRIP002_01011,TRIP222,2024-02-06T07:31:51Z,1011,-0.428,-0.079,9.787,9.797,10.82,normal
ACC_TRIP002_01012,TRIP222,2024-02-06T07:31:52Z,1012,0.847,-0.304,9.81,9.851,10.18,normal
ACC_TRIP002_01013,TRIP222,2024-02-06T07:31:53Z,1013,0.043,0.673,9.874,9.897,10.19,normal
ACC_TRIP002_01014,TRIP222,2024-02-06T07:31:54Z,1014,0.158,0.211,9.788,9.792,11.75,normal
ACC_TRIP002_01015,TRIP222,2024-02-06T07:31:55Z,1015,0.386,0.039,9.711,9.719,11.61,normal
ACC_TRIP002_01016,TRIP222,2024-02-06T07:31:56Z,1016,0.127,0.477,9.719,9.732,11.3,normal
ACC_TRIP002_01017,TRIP222,2024-02-06T07:31:57Z,1017,-0.532,0.195,9.646,9.663,12.96,normal
ACC_TRIP002_01018,TRIP222,2024-02-06T07:31:58Z,1018,-0.089,-0.559,9.754,9.771,14.22,normal
ACC_TRIP002_01019,TRIP222,2024-02-06T07:31:59Z,1019,0.472,0.479,9.693,9.716,14.43,normal
ACC_TRIP002_01020,TRIP222,2024-02-06T07:32:00Z,1020,0.557,-0.012,9.786,9.802,11.37,normal
ACC_TRIP002_01021,TRIP222,2024-02-06T07:32:01Z,1021,-0.012,-0.296,9.88,9.884,10.29,normal
ACC_TRIP002_01022,TRIP222,2024-02-06T07:32:02Z,1022,0.27,0.319,9.736,9.745,8.9,normal
ACC_TRIP002_01023,TRIP222,2024-02-06T07:32:03Z,1023,-0.39,-0.882,9.886,9.932,10.98,normal
ACC_TRIP002_01024,TRIP222,2024-02-06T07:32:04Z,1024,0.274,-0.004,9.686,9.69,8.79,normal
ACC_TRIP002_01025,TRIP222,2024-02-06T07:32:05Z,1025,-0.117,-0.343,9.749,9.756,8.82,normal
ACC_TRIP002_01026,TRIP222,2024-02-06T07:32:06Z,1026,-0.009,0.052,9.871,9.871,7.63,normal
ACC_TRIP002_01027,TRIP222,2024-02-06T07:32:07Z,1027,-0.481,-0.453,9.875,9.897,7.28,normal
ACC_TRIP002_01028,TRIP222,2024-02-06T07:32:08Z,1028,-0.037,-0.086,9.838,9.838,8.55,normal
ACC_TRIP002_01029,TRIP222,2024-02-06T07:32:09Z,1029,-0.131,0.118,9.638,9.64,9.64,normal
ACC_TRIP002_01030,TRIP222,2024-02-06T07:32:10Z,1030,0.284,0.027,9.742,9.746,8.78,normal
ACC_TRIP002_01031,TRIP222,2024-02-06T07:32:11Z,1031,-0.368,0.201,9.818,9.827,8.14,normal
ACC_TRIP002_01032,TRIP222,2024-02-06T07:32:12Z,1032,0.142,0.014,9.809,9.81,8.15,normal
ACC_TRIP002_01033,TRIP222,2024-02-06T07:32:13Z,1033,-0.28,0.354,9.788,9.798,10.32,normal
ACC_TRIP002_01034,TRIP222,2024-02-06T07:32:14Z,1034,0.289,0.143,9.731,9.736,10.26,normal
ACC_TRIP002_01035,TRIP222,2024-02-06T07:32:15Z,1035,0.047,0.345,9.746,9.753,9.87,normal
ACC_TRIP002_01036,TRIP222,2024-02-06T07:32:16Z,1036,-0.395,-0.098,9.917,9.926,6.8,normal
ACC_TRIP002_01037,TRIP222,2024-02-06T07:32:17Z,1037,0.702,-0.013,9.829,9.854,8.48,normal
ACC_TRIP002_01038,TRIP222,2024-02-06T07:32:18Z,1038,-0.416,-0.299,9.75,9.763,9.32,normal
ACC_TRIP002_01039,TRIP222,2024-02-06T07:32:19Z,1039,-0.02,0.046,9.783,9.783,6.62,normal
ACC_TRIP002_01040,TRIP222,2024-02-06T07:32:20Z,1040,-0.137,0.255,9.708,9.712,6.51,normal
ACC_TRIP002_01041,TRIP222,2024-02-06T07:32:21Z,1041,0.054,-0.33,9.833,9.839,5.99,normal
ACC_TRIP002_01042,TRIP222,2024-02-06T07:32:22Z,1042,-0.365,-0.133,9.873,9.88,7.68,normal
ACC_TRIP002_01043,TRIP222,2024-02-06T07:32:23Z,1043,-0.279,-0.178,9.755,9.761,10.12,normal
ACC_TRIP002_01044,TRIP222,2024-02-06T07:32:24Z,1044,0.147,-0.362,9.665,9.673,8.32,normal
ACC_TRIP002_01045,TRIP222,2024-02-06T07:32:25Z,1045,0.082,0.398,9.87,9.878,7.37,normal
ACC_TRIP002_01046,TRIP222,2024-02-06T07:32:26Z,1046,0.375,0.163,9.796,9.804,4.88,normal
ACC_TRIP002_01047,TRIP222,2024-02-06T07:32:27Z,1047,0.538,0.402,9.855,9.878,3.81,normal
ACC_TRIP002_01048,TRIP222,2024-02-06T07:32:28Z,1048,0.287,0.131,9.827,9.832,4.12,normal
ACC_TRIP002_01049,TRIP222,2024-02-06T07:32:29Z,1049,0.173,-0.176,9.787,9.79,4.41,normal
ACC_TRIP002_01050,TRIP222,2024-02-06T07:32:30Z,1050,-0.195,-0.048,9.853,9.855,1.9,normal
ACC_TRIP002_01051,TRIP222,2024-02-06T07:32:31Z,1051,0.367,0.103,9.86,9.868,1.78,normal
ACC_TRIP002_01052,TRIP222,2024-02-06T07:32:32Z,1052,0.457,0.26,9.795,9.809,1.6,normal
ACC_TRIP002_01053,TRIP222,2024-02-06T07:32:33Z,1053,-0.175,-0.478,9.731,9.744,2.37,normal
ACC_TRIP002_01054,TRIP222,2024-02-06T07:32:34Z,1054,-0.563,-0.24,9.852,9.871,1.69,normal
ACC_TRIP002_01055,TRIP222,2024-02-06T07:32:35Z,1055,0.19,0.021,9.727,9.729,0.37,normal
ACC_TRIP002_01056,TRIP222,2024-02-06T07:32:36Z,1056,-0.096,-0.263,9.792,9.796,1.61,normal
ACC_TRIP002_01057,TRIP222,2024-02-06T07:32:37Z,1057,-0.179,-0.115,9.813,9.816,4.09,normal
ACC_TRIP002_01058,TRIP222,2024-02-06T07:32:38Z,1058,-0.128,0.27,9.92,9.925,0.42,normal
ACC_TRIP002_01059,TRIP222,2024-02-06T07:32:39Z,1059,-0.195,0.153,9.865,9.868,2.42,normal
ACC_TRIP002_01060,TRIP222,2024-02-06T07:32:40Z,1060,-0.046,0.272,9.646,9.65,3.82,normal
ACC_TRIP002_01061,TRIP222,2024-02-06T07:32:41Z,1061,-0.001,-0.406,9.749,9.758,6.06,normal
ACC_TRIP002_01062,TRIP222,2024-02-06T07:32:42Z,1062,0.303,0.385,9.758,9.77,4.55,normal
ACC_TRIP002_01063,TRIP222,2024-02-06T07:32:43Z,1063,0.373,0.236,9.848,9.858,6.38,normal
ACC_TRIP002_01064,TRIP222,2024-02-06T07:32:44Z,1064,0.517,0.299,10.026,10.044,6.61,normal
ACC_TRIP002_01065,TRIP222,2024-02-06T07:32:45Z,1065,-0.398,-0.038,9.778,9.786,7.62,normal
ACC_TRIP002_01066,TRIP222,2024-02-06T07:32:46Z,1066,-0.151,-0.13,9.863,9.865,8.2,normal
ACC_TRIP002_01067,TRIP222,2024-02-06T07:32:47Z,1067,0.094,-0.377,9.785,9.793,8.66,normal
ACC_TRIP002_01068,TRIP222,2024-02-06T07:32:48Z,1068,-0.058,0.041,9.963,9.963,8.76,normal
ACC_TRIP002_01069,TRIP222,2024-02-06T07:32:49Z,1069,0.278,0.321,9.898,9.907,9.59,normal
ACC_TRIP002_01070,TRIP222,2024-02-06T07:32:50Z,1070,-0.026,0.066,9.782,9.782,9.2,normal
ACC_TRIP002_01071,TRIP222,2024-02-06T07:32:51Z,1071,-0.386,-0.372,9.813,9.827,8.71,normal
ACC_TRIP002_01072,TRIP222,2024-02-06T07:32:52Z,1072,0.26,0.15,9.712,9.717,9.16,normal
ACC_TRIP002_01073,TRIP222,2024-02-06T07:32:53Z,1073,0.486,-0.394,9.861,9.881,9.39,normal
ACC_TRIP002_01074,TRIP222,2024-02-06T07:32:54Z,1074,0.129,-0.179,9.667,9.669,9.88,normal
ACC_TRIP002_01075,TRIP222,2024-02-06T07:32:55Z,1075,-0.299,0.134,9.838,9.843,9.06,normal
ACC_TRIP002_01076,TRIP222,2024-02-06T07:32:56Z,1076,-0.181,0.148,9.771,9.774,8.69,normal
ACC_TRIP002_01077,TRIP222,2024-02-06T07:32:57Z,1077,0.258,0.208,9.843,9.848,8.27,normal
ACC_TRIP002_01078,TRIP222,2024-02-06T07:32:58Z,1078,0.136,-0.368,9.625,9.633,6.77,normal
ACC_TRIP002_01079,TRIP222,2024-02-06T07:32:59Z,1079,-0.27,-0.124,9.835,9.84,7.35,normal
ACC_TRIP002_01080,TRIP222,2024-02-06T07:33:00Z,1080,0.131,0.083,9.698,9.699,7.68,normal
ACC_TRIP002_01081,TRIP222,2024-02-06T07:33:01Z,1081,-0.01,-0.41,9.939,9.948,7.04,normal
ACC_TRIP002_01082,TRIP222,2024-02-06T07:33:02Z,1082,-0.477,-0.118,9.918,9.931,6.96,normal
ACC_TRIP002_01083,TRIP222,2024-02-06T07:33:03Z,1083,-0.084,-0.029,9.923,9.924,7.33,normal
ACC_TRIP002_01084,TRIP222,2024-02-06T07:33:04Z,1084,-0.111,0.214,9.805,9.808,9.09,normal
ACC_TRIP002_01085,TRIP222,2024-02-06T07:33:05Z,1085,-0.001,0.004,9.805,9.805,9.63,normal
ACC_TRIP002_01086,TRIP222,2024-02-06T07:33:06Z,1086,-0.271,0.152,9.662,9.667,11.19,normal
ACC_TRIP002_01087,TRIP222,2024-02-06T07:33:07Z,1087,0.078,-0.159,9.9,9.902,12.25,normal
ACC_TRIP002_01088,TRIP222,2024-02-06T07:33:08Z,1088,0.088,0.222,9.971,9.974,10.7,normal
ACC_TRIP002_01089,TRIP222,2024-02-06T07:33:09Z,1089,-0.278,-0.03,9.715,9.719,10.14,normal
ACC_TRIP002_01090,TRIP222,2024-02-06T07:33:10Z,1090,0.348,-0.388,9.685,9.699,8.7,normal
ACC_TRIP002_01091,TRIP222,2024-02-06T07:33:11Z,1091,0.134,0.03,10.106,10.107,10.04,normal
ACC_TRIP002_01092,TRIP222,2024-02-06T07:33:12Z,1092,-0.058,0.134,9.807,9.808,9.14,normal
ACC_TRIP002_01093,TRIP222,2024-02-06T07:33:13Z,1093,0.383,-0.141,9.811,9.819,10.68,normal
ACC_TRIP002_01094,TRIP222,2024-02-06T07:33:14Z,1094,-0.093,0.026,9.857,9.857,8.53,normal
ACC_TRIP002_01095,TRIP222,2024-02-06T07:33:15Z,1095,0.098,-0.157,9.732,9.734,6.28,normal
ACC_TRIP002_01096,TRIP222,2024-02-06T07:33:16Z,1096,-0.104,0.371,9.715,9.723,3.61,normal
ACC_TRIP002_01097,TRIP222,2024-02-06T07:33:17Z,1097,-0.255,-0.196,9.789,9.794,5.53,normal
ACC_TRIP002_01098,TRIP222,2024-02-06T07:33:18Z,1098,0.185,0.225,9.784,9.789,4.87,normal
ACC_TRIP002_01099,TRIP222,2024-02-06T07:33:19Z,1099,-0.078,0.179,9.77,9.772,6.84,normal
ACC_TRIP002_01100,TRIP222,2024-02-06T07:33:20Z,1100,-0.392,-0.025,9.666,9.674,9.65,normal
ACC_TRIP002_01101,TRIP222,2024-02-06T07:33:21Z,1101,0.173,0.207,9.805,9.809,10.68,normal
ACC_TRIP002_01102,TRIP222,2024-02-06T07:33:22Z,1102,-0.398,0.055,9.864,9.873,8.81,normal
ACC_TRIP002_01103,TRIP222,2024-02-06T07:33:23Z,1103,-0.082,-0.475,9.834,9.846,8.98,normal
ACC_TRIP002_01104,TRIP222,2024-02-06T07:33:24Z,1104,-0.527,0.404,9.801,9.824,5.57,normal
ACC_TRIP002_01105,TRIP222,2024-02-06T07:33:25Z,1105,-0.692,-0.326,9.949,9.978,4.54,normal
ACC_TRIP002_01106,TRIP222,2024-02-06T07:33:26Z,1106,0.163,-0.378,9.769,9.778,5.23,normal
ACC_TRIP002_01107,TRIP222,2024-02-06T07:33:27Z,1107,0.526,0.029,9.943,9.957,5.41,normal
ACC_TRIP002_01108,TRIP222,2024-02-06T07:33:28Z,1108,0.011,0.155,10.03,10.031,5.47,normal
ACC_TRIP002_01109,TRIP222,2024-02-06T07:33:29Z,1109,0.129,0.182,9.909,9.911,5.46,normal
ACC_TRIP002_01110,TRIP222,2024-02-06T07:33:30Z,1110,-0.033,-0.266,9.826,9.83,4.79,normal
ACC_TRIP002_01111,TRIP222,2024-02-06T07:33:31Z,1111,0.063,0.06,9.849,9.85,6.96,normal
ACC_TRIP002_01112,TRIP222,2024-02-06T07:33:32Z,1112,0.527,-0.292,9.731,9.75,8.38,normal
ACC_TRIP002_01113,TRIP222,2024-02-06T07:33:33Z,1113,-0.158,-0.001,9.72,9.721,6.55,normal
ACC_TRIP002_01114,TRIP222,2024-02-06T07:33:34Z,1114,0.322,-0.007,9.694,9.7,5.61,normal
ACC_TRIP002_01115,TRIP222,2024-02-06T07:33:35Z,1115,-0.345,0.222,9.785,9.794,3.33,normal
ACC_TRIP002_01116,TRIP222,2024-02-06T07:33:36Z,1116,-0.137,0.285,9.9,9.905,4.92,normal
ACC_TRIP002_01117,TRIP222,2024-02-06T07:33:37Z,1117,-0.172,0.31,9.767,9.774,4.83,normal
ACC_TRIP002_01118,TRIP222,2024-02-06T07:33:38Z,1118,-0.164,0.506,9.853,9.868,3.25,normal
ACC_TRIP002_01119,TRIP222,2024-02-06T07:33:39Z,1119,0.091,0.404,9.743,9.752,1.37,normal
ACC_TRIP002_01120,TRIP222,2024-02-06T07:33:40Z,1120,-0.553,-0.144,9.754,9.77,2.12,normal
ACC_TRIP002_01121,TRIP222,2024-02-06T07:33:41Z,1121,0.403,-0.153,9.707,9.716,1.31,normal
ACC_TRIP002_01122,TRIP222,2024-02-06T07:33:42Z,1122,0.399,-0.038,9.732,9.74,0.4,normal
ACC_TRIP002_01123,TRIP222,2024-02-06T07:33:43Z,1123,0.243,-0.071,9.878,9.881,0.0,normal
ACC_TRIP002_01124,TRIP222,2024-02-06T07:33:44Z,1124,-0.009,-0.248,9.649,9.652,0.0,normal
ACC_TRIP002_01125,TRIP222,2024-02-06T07:33:45Z,1125,-0.297,0.252,9.8,9.808,1.37,normal
ACC_TRIP002_01126,TRIP222,2024-02-06T07:33:46Z,1126,-0.065,0.59,10.002,10.02,2.33,normal
ACC_TRIP002_01127,TRIP222,2024-02-06T07:33:47Z,1127,0.218,0.592,9.886,9.907,1.98,normal
ACC_TRIP002_01128,TRIP222,2024-02-06T07:33:48Z,1128,0.442,-0.032,9.671,9.681,1.15,normal
ACC_TRIP002_01129,TRIP222,2024-02-06T07:33:49Z,1129,0.115,-0.154,9.874,9.876,2.04,normal
ACC_TRIP002_01130,TRIP222,2024-02-06T07:33:50Z,1130,-0.377,0.058,9.849,9.857,3.61,normal
ACC_TRIP002_01131,TRIP222,2024-02-06T07:33:51Z,1131,0.159,-0.429,9.723,9.734,2.82,normal
ACC_TRIP002_01132,TRIP222,2024-02-06T07:33:52Z,1132,-0.06,-0.396,9.838,9.846,2.98,normal
ACC_TRIP002_01133,TRIP222,2024-02-06T07:33:53Z,1133,0.104,-0.024,9.951,9.951,4.41,normal
ACC_TRIP002_01134,TRIP222,2024-02-06T07:33:54Z,1134,0.023,0.042,9.674,9.674,5.49,normal
ACC_TRIP002_01135,TRIP222,2024-02-06T07:33:55Z,1135,0.183,-0.157,9.93,9.933,7.9,normal
ACC_TRIP002_01136,TRIP222,2024-02-06T07:33:56Z,1136,0.403,-0.407,9.679,9.696,5.02,normal
ACC_TRIP002_01137,TRIP222,2024-02-06T07:33:57Z,1137,0.492,-0.089,9.647,9.66,4.57,normal
ACC_TRIP002_01138,TRIP222,2024-02-06T07:33:58Z,1138,0.089,0.212,9.649,9.651,5.33,normal
ACC_TRIP002_01139,TRIP222,2024-02-06T07:33:59Z,1139,0.056,-0.49,9.67,9.683,0.75,normal
ACC_TRIP002_01140,TRIP222,2024-02-06T07:34:00Z,1140,-0.223,0.318,9.796,9.803,0.0,normal
ACC_TRIP002_01141,TRIP222,2024-02-06T07:34:01Z,1141,-0.112,0.366,9.892,9.899,0.75,normal
ACC_TRIP002_01142,TRIP222,2024-02-06T07:34:02Z,1142,-0.316,-0.114,9.82,9.826,2.27,normal
ACC_TRIP002_01143,TRIP222,2024-02-06T07:34:03Z,1143,-0.02,0.169,10.029,10.03,2.21,normal
ACC_TRIP002_01144,TRIP222,2024-02-06T07:34:04Z,1144,0.232,-0.189,9.681,9.685,2.62,normal
ACC_TRIP002_01145,TRIP222,2024-02-06T07:34:05Z,1145,-0.139,0.028,9.83,9.831,0.49,normal
ACC_TRIP002_01146,TRIP222,2024-02-06T07:34:06Z,1146,0.02,0.163,9.881,9.882,0.07,normal
ACC_TRIP002_01147,TRIP222,2024-02-06T07:34:07Z,1147,-0.215,0.195,9.729,9.733,0.15,normal
ACC_TRIP002_01148,TRIP222,2024-02-06T07:34:08Z,1148,-0.127,-0.373,9.761,9.769,0.61,normal
ACC_TRIP002_01149,TRIP222,2024-02-06T07:34:09Z,1149,-0.728,-0.418,9.841,9.877,2.21,normal
ACC_TRIP002_01150,TRIP222,2024-02-06T07:34:10Z,1150,-0.407,0.419,9.864,9.881,1.72,normal
ACC_TRIP002_01151,TRIP222,2024-02-06T07:34:11Z,1151,0.17,-0.164,9.73,9.733,0.0,normal
ACC_TRIP002_01152,TRIP222,2024-02-06T07:34:12Z,1152,-0.343,-0.225,9.85,9.858,0.0,normal
ACC_TRIP002_01153,TRIP222,2024-02-06T07:34:13Z,1153,-0.243,-0.093,9.671,9.675,0.0,normal
ACC_TRIP002_01154,TRIP222,2024-02-06T07:34:14Z,1154,-0.193,-0.444,9.782,9.794,0.18,normal
