accel_id,trip_id,timestamp,elapsed_seconds,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,accel_mag_m_s2,speed_kmh,event_label
ACC_TRIP003_00926,TRIP223,2024-02-06T08:07:26Z,926,-0.15,0.451,9.841,9.853,0.0,normal
ACC_TRIP003_00927,TRIP223,2024-02-06T08:07:27Z,927,-0.138,0.146,9.882,9.884,0.0,normal
ACC_TRIP003_00928,TRIP223,2024-02-06T08:07:28Z,928,-0.033,0.236,9.652,9.655,0.0,normal
ACC_TRIP003_00929,TRIP223,2024-02-06T08:07:29Z,929,0.18,0.637,9.64,9.662,2.03,normal
ACC_TRIP003_00930,TRIP223,2024-02-06T08:07:30Z,930,-0.5,-0.465,10.036,10.059,2.59,normal
ACC_TRIP003_00931,TRIP223,2024-02-06T08:07:31Z,931,-0.184,0.366,9.716,9.725,4.07,normal
ACC_TRIP003_00932,TRIP223,2024-02-06T08:07:32Z,932,0.127,-0.164,9.833,9.835,1.87,normal
ACC_TRIP003_00933,TRIP223,2024-02-06T08:07:33Z,933,-0.432,0.192,9.908,9.919,0.95,normal
ACC_TRIP003_00934,TRIP223,2024-02-06T08:07:34Z,934,-7.883,-0.299,9.767,12.555,0.0,hard_brake
ACC_TRIP003_00935,TRIP223,2024-02-06T08:07:35Z,935,0.052,-0.754,9.864,9.893,0.0,normal
ACC_TRIP003_00936,TRIP223,2024-02-06T08:07:36Z,936,0.308,0.019,9.672,9.677,0.0,normal
ACC_TRIP003_00937,TRIP223,2024-02-06T08:07:37Z,937,-0.76,0.714,9.817,9.873,2.55,normal
ACC_TRIP003_00938,TRIP223,2024-02-06T08:07:38Z,938,0.344,0.161,9.707,9.715,2.0,normal
ACC_TRIP003_00939,TRIP223,2024-02-06T08:07:39Z,939,0.587,0.046,9.931,9.948,3.93,normal
ACC_TRIP003_00940,TRIP223,2024-02-06T08:07:40Z,940,0.56,0.188,9.772,9.79,3.42,normal
ACC_TRIP003_00941,TRIP223,2024-02-06T08:07:41Z,941,0.298,0.279,9.809,9.817,2.53,normal
ACC_TRIP003_00942,TRIP223,2024-02-06T08:07:42Z,942,0.342,-0.549,9.733,9.755,2.9,normal
ACC_TRIP003_00943,TRIP223,2024-02-06T08:07:43Z,943,0.243,-0.004,9.8,9.803,0.57,normal
ACC_TRIP003_00944,TRIP223,2024-02-06T08:07:44Z,944,0.271,-0.706,9.808,9.837,0.0,normal
ACC_TRIP003_00945,TRIP223,2024-02-06T08:07:45Z,945,0.325,-0.029,9.871,9.876,1.09,normal
ACC_TRIP003_00946,TRIP223,2024-02-06T08:07:46Z,946,0.217,0.346,9.923,9.932,2.09,normal
ACC_TRIP003_00947,TRIP223,2024-02-06T08:07:47Z,947,-0.131,0.063,9.681,9.682,2.14,normal
ACC_TRIP003_00948,TRIP223,2024-02-06T08:07:48Z,948,0.045,-0.069,9.824,9.824,1.87,normal
ACC_TRIP003_00949,TRIP223,2024-02-06T08:07:49Z,949,-0.443,0.488,9.88,9.902,2.23,normal
ACC_TRIP003_00950,TRIP223,2024-02-06T08:07:50Z,950,0.163,-0.039,9.942,9.944,2.81,normal
ACC_TRIP003_00951,TRIP223,2024-02-06T08:07:51Z,951,-0.045,-0.237,9.788,9.791,1.74,normal
ACC_TRIP003_00952,TRIP223,2024-02-06T08:07:52Z,952,-0.324,-0.127,9.836,9.842,0.0,normal
ACC_TRIP003_00953,TRIP223,2024-02-06T08:07:53Z,953,0.144,0.442,9.829,9.84,0.0,normal
ACC_TRIP003_00954,TRIP223,2024-02-06T08:07:54Z,954,-0.027,0.267,9.912,9.915,0.8,normal
ACC_TRIP003_00955,TRIP223,2024-02-06T08:07:55Z,955,-0.063,-0.164,9.879,9.881,0.0,normal
ACC_TRIP003_00956,TRIP223,2024-02-06T08:07:56Z,956,0.264,0.057,9.807,9.81,0.0,normal
ACC_TRIP003_00957,TRIP223,2024-02-06T08:07:57Z,957,0.084,-0.027,9.757,9.757,0.0,normal
ACC_TRIP003_00958,TRIP223,2024-02-06T08:07:58Z,958,-0.354,-0.128,9.676,9.683,0.47,normal
ACC_TRIP003_00959,TRIP223,2024-02-06T08:07:59Z,959,-0.074,-0.082,9.788,9.788,3.24,normal
ACC_TRIP003_00960,TRIP223,2024-02-06T08:08:00Z,960,0.456,0.135,9.816,9.828,1.04,normal
ACC_TRIP003_00961,TRIP223,2024-02-06T08:08:01Z,961,-0.9,0.34,9.908,9.955,1.56,normal
ACC_TRIP003_00962,TRIP223,2024-02-06T08:08:02Z,962,-0.004,0.209,9.94,9.942,2.21,normal
ACC_TRIP003_00963,TRIP223,2024-02-06T08:08:03Z,963,-0.256,-0.091,9.701,9.704,0.83,normal
ACC_TRIP003_00964,TRIP223,2024-02-06T08:08:04Z,964,-0.224,0.059,9.694,9.697,0.0,normal
ACC_TRIP003_00965,TRIP223,2024-02-06T08:08:05Z,965,-0.221,0.055,9.604,9.606,0.0,normal
ACC_TRIP003_00966,TRIP223,2024-02-06T08:08:06Z,966,0.585,-0.196,9.801,9.821,1.77,normal
ACC_TRIP003_00967,TRIP223,2024-02-06T08:08:07Z,967,-0.599,-0.237,9.717,9.739,1.29,normal
ACC_TRIP003_00968,TRIP223,2024-02-06T08:08:08Z,968,-0.006,-0.174,9.772,9.773,0.83,normal
ACC_TRIP003_00969,TRIP223,2024-02-06T08:08:09Z,969,0.281,0.15,9.8,9.805,0.0,normal
ACC_TRIP003_00970,TRIP223,2024-02-06T08:08:10Z,970,-0.15,0.246,9.787,9.791,2.06,normal
ACC_TRIP003_00971,TRIP223,2024-02-06T08:08:11Z,971,-0.137,0.4,9.769,9.778,0.31,normal
ACC_TRIP003_00972,TRIP223,2024-02-06T08:08:12Z,972,0.468,-0.082,9.934,9.946,2.0,normal
ACC_TRIP003_00973,TRIP223,2024-02-06T08:08:13Z,973,-0.345,-0.216,9.791,9.799,3.05,normal
ACC_TRIP003_00974,TRIP223,2024-02-06T08:08:14Z,974,0.478,0.434,9.592,9.614,5.12,normal
ACC_TRIP003_00975,TRIP223,2024-02-06T08:08:15Z,975,-0.358,0.059,9.711,9.718,6.24,normal
ACC_TRIP003_00976,TRIP223,2024-02-06T08:08:16Z,976,-0.741,-0.103,9.756,9.784,6.61,normal
ACC_TRIP003_00977,TRIP223,2024-02-06T08:08:17Z,977,-0.169,0.308,9.75,9.757,5.41,normal
ACC_TRIP003_00978,TRIP223,2024-02-06T08:08:18Z,978,0.004,-0.117,9.791,9.792,3.67,normal
ACC_TRIP003_00979,TRIP223,2024-02-06T08:08:19Z,979,0.543,0.018,9.883,9.898,4.74,normal
ACC_TRIP003_00980,TRIP223,2024-02-06T08:08:20Z,980,0.628,0.11,9.621,9.642,8.56,normal
ACC_TRIP003_00981,TRIP223,2024-02-06T08:08:21Z,981,-0.119,0.048,9.596,9.597,8.64,normal
ACC_TRIP003_00982,TRIP223,2024-02-06T08:08:22Z,982,-0.148,-0.037,9.78,9.781,8.73,normal
ACC_TRIP003_00983,TRIP223,2024-02-06T08:08:23Z,983,-0.159,-0.764,9.665,9.696,8.94,normal
ACC_TRIP003_00984,TRIP223,2024-02-06T08:08:24Z,984,0.247,0.075,9.662,9.665,5.47,normal
ACC_TRIP003_00985,TRIP223,2024-02-06T08:08:25Z,985,0.002,-0.044,9.901,9.901,6.68,normal
ACC_TRIP003_00986,TRIP223,2024-02-06T08:08:26Z,986,-0.484,0.039,9.656,9.668,7.11,normal
ACC_TRIP003_00987,TRIP223,2024-02-06T08:08:27Z,987,0.182,-0.066,9.818,9.82,7.84,normal
ACC_TRIP003_00988,TRIP223,2024-02-06T08:08:28Z,988,0.342,-0.323,9.718,9.729,8.63,normal
ACC_TRIP003_00989,TRIP223,2024-02-06T08:08:29Z,989,-0.027,0.325,9.957,9.962,9.52,normal
ACC_TRIP003_00990,TRIP223,2024-02-06T08:08:30Z,990,0.148,0.124,9.854,9.856,10.03,normal
ACC_TRIP003_00991,TRIP223,2024-02-06T08:08:31Z,991,0.479,-0.328,9.78,9.797,8.54,normal
ACC_TRIP003_00992,TRIP223,2024-02-06T08:08:32Z,992,0.079,-0.25,9.854,9.858,7.7,normal
ACC_TRIP003_00993,TRIP223,2024-02-06T08:08:33Z,993,0.202,0.234,9.534,9.539,5.85,normal
ACC_TRIP003_00994,TRIP223,2024-02-06T08:08:34Z,994,0.096,0.296,9.773,9.778,6.6,normal
ACC_TRIP003_00995,TRIP223,2024-02-06T08:08:35Z,995,-0.31,0.542,9.814,9.834,8.17,normal
ACC_TRIP003_00996,TRIP223,2024-02-06T08:08:36Z,996,-0.463,0.176,9.515,9.528,6.69,normal
ACC_TRIP003_00997,TRIP223,2024-02-06T08:08:37Z,997,0.127,0.226,9.772,9.775,6.95,normal
ACC_TRIP003_00998,TRIP223,2024-02-06T08:08:38Z,998,0.238,0.057,9.905,9.908,7.24,normal
ACC_TRIP003_00999,TRIP223,2024-02-06T08:08:39Z,999,-0.021,-0.278,9.705,9.709,5.45,normal
ACC_TRIP003_01000,TRIP223,2024-02-06T08:08:40Z,1000,0.259,0.009,9.66,9.663,7.98,normal
ACC_TRIP003_01001,TRIP223,2024-02-06T08:08:41Z,1001,-0.159,0.051,9.887,9.888,7.06,normal
ACC_TRIP003_01002,TRIP223,2024-02-06T08:08:42Z,1002,0.617,-0.561,9.726,9.762,5.75,normal
ACC_TRIP003_01003,TRIP223,2024-02-06T08:08:43Z,1003,0.358,0.522,9.706,9.726,6.17,normal
ACC_TRIP003_01004,TRIP223,2024-02-06T08:08:44Z,1004,0.307,0.32,9.741,9.751,8.33,normal
ACC_TRIP003_01005,TRIP223,2024-02-06T08:08:45Z,1005,0.319,-0.024,9.798,9.803,5.48,normal
ACC_TRIP003_01006,TRIP223,2024-02-06T08:08:46Z,1006,-0.014,0.282,9.887,9.891,3.22,normal
ACC_TRIP003_01007,TRIP223,2024-02-06T08:08:47Z,1007,-0.774,-0.329,10.009,10.044,3.69,normal
ACC_TRIP003_01008,TRIP223,2024-02-06T08:08:48Z,1008,0.146,-0.304,9.918,9.924,2.62,normal
ACC_TRIP003_01009,TRIP223,2024-02-06T08:08:49Z,1009,-0.475,-0.139,9.676,9.688,2.38,normal
ACC_TRIP003_01010,TRIP223,2024-02-06T08:08:50Z,1010,0.177,0.117,9.828,9.83,2.37,normal
ACC_TRIP003_01011,TRIP223,2024-02-06T08:08:51Z,1011,-0.466,-0.425,9.675,9.696,1.88,normal
ACC_TRIP003_01012,TRIP223,2024-02-06T08:08:52Z,1012,-0.359,-0.234,9.796,9.805,0.0,normal
ACC_TRIP003_01013,TRIP223,2024-02-06T08:08:53Z,1013,-0.445,-0.338,9.66,9.676,0.0,normal
ACC_TRIP003_01014,TRIP223,2024-02-06T08:08:54Z,1014,0.011,-0.463,9.774,9.785,0.0,normal
ACC_TRIP003_01015,TRIP223,2024-02-06T08:08:55Z,1015,-0.321,0.051,9.637,9.642,0.07,normal
ACC_TRIP003_01016,TRIP223,2024-02-06T08:08:56Z,1016,0.045,0.135,9.878,9.879,0.0,normal
ACC_TRIP003_01017,TRIP223,2024-02-06T08:08:57Z,1017,0.204,0.029,9.944,9.946,0.21,normal
ACC_TRIP003_01018,TRIP223,2024-02-06T08:08:58Z,1018,0.466,-0.422,9.797,9.818,1.76,normal
ACC_TRIP003_01019,TRIP223,2024-02-06T08:08:59Z,1019,-0.213,-0.161,9.801,9.804,0.0,normal
ACC_TRIP003_01020,TRIP223,2024-02-06T08:09:00Z,1020,0.129,-0.014,9.686,9.686,0.0,normal
ACC_TRIP003_01021,TRIP223,2024-02-06T08:09:01Z,1021,-0.354,-0.116,9.814,9.821,0.21,normal
ACC_TRIP003_01022,TRIP223,2024-02-06T08:09:02Z,1022,0.163,0.007,9.743,9.744,0.0,normal
ACC_TRIP003_01023,TRIP223,2024-02-06T08:09:03Z,1023,-0.121,0.456,9.83,9.842,0.0,normal
ACC_TRIP003_01024,TRIP223,2024-02-06T08:09:04Z,1024,-0.15,0.2,9.958,9.962,0.0,normal
ACC_TRIP003_01025,TRIP223,2024-02-06T08:09:05Z,1025,-0.045,0.711,9.786,9.812,2.09,normal
ACC_TRIP003_01026,TRIP223,2024-02-06T08:09:06Z,1026,0.393,-0.216,9.713,9.723,3.07,normal
ACC_TRIP003_01027,TRIP223,2024-02-06T08:09:07Z,1027,-0.122,0.034,9.707,9.708,1.22,normal
ACC_TRIP003_01028,TRIP223,2024-02-06T08:09:08Z,1028,-0.031,0.398,9.644,9.652,3.17,normal
ACC_TRIP003_01029,TRIP223,2024-02-06T08:09:09Z,1029,0.189,-0.181,9.765,9.768,4.11,normal
ACC_TRIP003_01030,TRIP223,2024-02-06T08:09:10Z,1030,-0.397,0.15,9.512,9.522,3.29,normal
ACC_TRIP003_01031,TRIP223,2024-02-06T08:09:11Z,1031,0.185,-0.189,9.729,9.732,4.29,normal
ACC_TRIP003_01032,TRIP223,2024-02-06T08:09:12Z,1032,0.093,0.163,9.75,9.752,3.92,normal
ACC_TRIP003_01033,TRIP223,2024-02-06T08:09:13Z,1033,0.049,0.044,9.794,9.794,5.64,normal
ACC_TRIP003_01034,TRIP223,2024-02-06T08:09:14Z,1034,-0.117,0.269,9.654,9.659,5.87,normal
ACC_TRIP003_01035,TRIP223,2024-02-06T08:09:15Z,1035,-0.485,-0.212,9.683,9.697,3.42,normal
ACC_TRIP003_01036,TRIP223,2024-02-06T08:09:16Z,1036,0.251,-0.269,9.963,9.97,2.01,normal
ACC_TRIP003_01037,TRIP223,2024-02-06T08:09:17Z,1037,0.209,-0.067,9.79,9.793,2.69,normal
ACC_TRIP003_01038,TRIP223,2024-02-06T08:09:18Z,1038,-0.205,-0.113,9.861,9.863,1.84,normal
ACC_TRIP003_01039,TRIP223,2024-02-06T08:09:19Z,1039,0.053,0.065,9.835,9.836,0.96,normal
ACC_TRIP003_01040,TRIP223,2024-02-06T08:09:20Z,1040,-0.194,-0.266,9.817,9.823,3.99,normal
ACC_TRIP003_01041,TRIP223,2024-02-06T08:09:21Z,1041,-0.235,-0.289,9.828,9.835,3.29,normal
ACC_TRIP003_01042,TRIP223,2024-02-06T08:09:22Z,1042,0.442,-0.366,9.775,9.792,1.97,normal
ACC_TRIP003_01043,TRIP223,2024-02-06T08:09:23Z,1043,-0.381,0.966,9.924,9.978,2.07,normal
ACC_TRIP003_01044,TRIP223,2024-02-06T08:09:24Z,1044,-0.286,0.456,9.996,10.011,0.43,normal
ACC_TRIP003_01045,TRIP223,2024-02-06T08:09:25Z,1045,0.128,0.303,9.79,9.796,0.94,normal
ACC_TRIP003_01046,TRIP223,2024-02-06T08:09:26Z,1046,0.207,-0.029,9.971,9.974,0.0,normal
ACC_TRIP003_01047,TRIP223,2024-02-06T08:09:27Z,1047,-0.051,0.33,9.704,9.71,0.79,normal
ACC_TRIP003_01048,TRIP223,2024-02-06T08:09:28Z,1048,0.18,0.079,9.956,9.958,3.22,normal
ACC_TRIP003_01049,TRIP223,2024-02-06T08:09:29Z,1049,-0.452,0.169,9.769,9.781,5.07,normal
ACC_TRIP003_01050,TRIP223,2024-02-06T08:09:30Z,1050,-0.091,-0.38,10.023,10.031,2.49,normal
ACC_TRIP003_01051,TRIP223,2024-02-06T08:09:31Z,1051,-0.063,-0.24,9.714,9.717,0.21,normal
ACC_TRIP003_01052,TRIP223,2024-02-06T08:09:32Z,1052,0.311,-0.417,9.795,9.808,0.0,normal
ACC_TRIP003_01053,TRIP223,2024-02-06T08:09:33Z,1053,-0.476,-0.193,9.776,9.79,0.36,normal
ACC_TRIP003_01054,TRIP223,2024-02-06T08:09:34Z,1054,-0.688,-0.29,9.882,9.91,0.0,normal
ACC_TRIP003_01055,TRIP223,2024-02-06T08:09:35Z,1055,-0.301,0.279,9.735,9.743,0.16,normal
ACC_TRIP003_01056,TRIP223,2024-02-06T08:09:36Z,1056,0.389,0.237,9.893,9.903,2.01,normal
ACC_TRIP003_01057,TRIP223,2024-02-06T08:09:37Z,1057,-0.385,0.453,9.775,9.793,3.39,normal
ACC_TRIP003_01058,TRIP223,2024-02-06T08:09:38Z,1058,-0.764,-0.271,9.769,9.803,5.76,normal
ACC_TRIP003_01059,TRIP223,2024-02-06T08:09:39Z,1059,-0.107,0.252,9.762,9.766,4.65,normal
ACC_TRIP003_01060,TRIP223,2024-02-06T08:09:40Z,1060,0.005,-0.028,9.845,9.845,2.48,normal
ACC_TRIP003_01061,TRIP223,2024-02-06T08:09:41Z,1061,0.499,-0.094,9.774,9.787,3.52,normal
ACC_TRIP003_01062,TRIP223,2024-02-06T08:09:42Z,1062,0.253,-0.025,9.854,9.857,1.74,normal
ACC_TRIP003_01063,TRIP223,2024-02-06T08:09:43Z,1063,-0.383,0.133,10.052,10.061,0.06,normal
ACC_TRIP003_01064,TRIP223,2024-02-06T08:09:44Z,1064,0.286,0.264,9.92,9.927,1.1,normal
ACC_TRIP003_01065,TRIP223,2024-02-06T08:09:45Z,1065,-0.111,-0.257,9.92,9.924,0.2,normal
ACC_TRIP003_01066,TRIP223,2024-02-06T08:09:46Z,1066,0.463,-0.456,10.017,10.038,2.08,normal
ACC_TRIP003_01067,TRIP223,2024-02-06T08:09:47Z,1067,0.145,0.08,9.813,9.814,4.11,normal
ACC_TRIP003_01068,TRIP223,2024-02-06T08:09:48Z,1068,-0.029,-0.316,9.808,9.813,3.49,normal
ACC_TRIP003_01069,TRIP223,2024-02-06T08:09:49Z,1069,-0.412,0.04,9.839,9.848,6.4,normal
ACC_TRIP003_01070,TRIP223,2024-02-06T08:09:50Z,1070,-0.356,0.458,9.709,9.726,8.22,normal
ACC_TRIP003_01071,TRIP223,2024-02-06T08:09:51Z,1071,-0.264,-0.111,9.905,9.91,8.69,normal
ACC_TRIP003_01072,TRIP223,2024-02-06T08:09:52Z,1072,0.012,-0.083,9.724,9.724,7.06,normal
ACC_TRIP003_01073,TRIP223,2024-02-06T08:09:53Z,1073,-0.487,-0.249,9.745,9.76,9.14,normal
ACC_TRIP003_01074,TRIP223,2024-02-06T08:09:54Z,1074,-0.222,-0.02,9.67,9.673,8.26,normal
ACC_TRIP003_01075,TRIP223,2024-02-06T08:09:55Z,1075,-0.042,0.182,9.809,9.811,6.35,normal
ACC_TRIP003_01076,TRIP223,2024-02-06T08:09:56Z,1076,0.102,0.029,9.914,9.914,3.7,normal
ACC_TRIP003_01077,TRIP223,2024-02-06T08:09:57Z,1077,-0.058,-0.304,9.863,9.868,1.53,normal
ACC_TRIP003_01078,TRIP223,2024-02-06T08:09:58Z,1078,0.041,0.291,9.88,9.885,0.0,normal
ACC_TRIP003_01079,TRIP223,2024-02-06T08:09:59Z,1079,-0.297,0.119,9.783,9.789,0.0,normal
ACC_TRIP003_01080,TRIP223,2024-02-06T08:10:00Z,1080,0.049,0.605,9.827,9.846,0.0,normal
ACC_TRIP003_01081,TRIP223,2024-02-06T08:10:01Z,1081,-0.293,0.528,9.796,9.814,1.09,normal
ACC_TRIP003_01082,TRIP223,2024-02-06T08:10:02Z,1082,0.205,-0.024,9.795,9.797,0.0,normal
ACC_TRIP003_01083,TRIP223,2024-02-06T08:10:03Z,1083,-0.579,-0.269,9.985,10.005,0.27,normal
ACC_TRIP003_01084,TRIP223,2024-02-06T08:10:04Z,1084,-0.159,-0.031,9.895,9.897,0.0,normal
ACC_TRIP003_01085,TRIP223,2024-02-06T08:10:05Z,1085,-0.125,-0.371,9.634,9.642,0.0,normal
ACC_TRIP003_01086,TRIP223,2024-02-06T08:10:06Z,1086,0.319,-0.402,9.825,9.838,0.0,normal
ACC_TRIP003_01087,TRIP223,2024-02-06T08:10:07Z,1087,-0.404,-0.247,9.827,9.839,1.73,normal
ACC_TRIP003_01088,TRIP223,2024-02-06T08:10:08Z,1088,0.473,-0.126,9.836,9.848,4.24,normal
ACC_TRIP003_01089,TRIP223,2024-02-06T08:10:09Z,1089,0.082,-0.001,9.81,9.811,3.11,normal
ACC_TRIP003_01090,TRIP223,2024-02-06T08:10:10Z,1090,-0.212,-0.155,9.81,9.813,2.83,normal
ACC_TRIP003_01091,TRIP223,2024-02-06T08:10:11Z,1091,0.032,0.437,9.73,9.739,0.0,normal
ACC_TRIP003_01092,TRIP223,2024-02-06T08:10:12Z,1092,-0.144,-0.26,9.842,9.847,1.6,normal
ACC_TRIP003_01093,TRIP223,2024-02-06T08:10:13Z,1093,0.158,-0.023,9.97,9.971,1.79,normal
ACC_TRIP003_01094,TRIP223,2024-02-06T08:10:14Z,1094,0.075,-0.393,9.673,9.681,0.0,normal
ACC_TRIP003_01095,TRIP223,2024-02-06T08:10:15Z,1095,0.073,0.175,9.792,9.794,1.27,normal
ACC_TRIP003_01096,TRIP223,2024-02-06T08:10:16Z,1096,-0.033,0.006,9.643,9.643,3.08,normal
ACC_TRIP003_01097,TRIP223,2024-02-06T08:10:17Z,1097,-0.044,0.146,9.711,9.712,3.63,normal
ACC_TRIP003_01098,TRIP223,2024-02-06T08:10:18Z,1098,-0.133,-0.07,9.755,9.757,4.42,normal
ACC_TRIP003_01099,TRIP223,2024-02-06T08:10:19Z,1099,-0.593,-0.289,9.852,9.874,2.21,normal
ACC_TRIP003_01100,TRIP223,2024-02-06T08:10:20Z,1100,0.506,-0.173,9.837,9.851,1.74,normal
ACC_TRIP003_01101,TRIP223,2024-02-06T08:10:21Z,1101,0.411,0.116,9.988,9.997,1.2,normal
ACC_TRIP003_01102,TRIP223,2024-02-06T08:10:22Z,1102,-0.277,-0.194,9.821,9.827,0.0,normal
ACC_TRIP003_01103,TRIP223,2024-02-06T08:10:23Z,1103,0.056,-0.371,9.908,9.915,0.0,normal
ACC_TRIP003_01104,TRIP223,2024-02-06T08:10:24Z,1104,0.194,-0.046,9.818,9.82,2.07,normal
ACC_TRIP003_01105,TRIP223,2024-02-06T08:10:25Z,1105,0.151,-0.251,9.845,9.85,2.34,normal
ACC_TRIP003_01106,TRIP223,2024-02-06T08:10:26Z,1106,0.051,-0.055,9.938,9.938,1.79,normal
ACC_TRIP003_01107,TRIP223,2024-02-06T08:10:27Z,1107,-0.468,-0.102,9.81,9.822,3.16,normal
ACC_TRIP003_01108,TRIP223,2024-02-06T08:10:28Z,1108,0.146,0.333,9.953,9.959,1.99,normal
ACC_TRIP003_01109,TRIP223,2024-02-06T08:10:29Z,1109,-0.222,0.107,9.935,9.938,2.09,normal
ACC_TRIP003_01110,TRIP223,2024-02-06T08:10:30Z,1110,-0.455,0.489,9.869,9.892,2.1,normal
ACC_TRIP003_01111,TRIP223,2024-02-06T08:10:31Z,1111,0.157,0.255,9.74,9.745,3.71,normal
ACC_TRIP003_01112,TRIP223,2024-02-06T08:10:32Z,1112,-0.371,0.085,9.822,9.83,6.1,normal
ACC_TRIP003_01113,TRIP223,2024-02-06T08:10:33Z,1113,0.091,0.353,9.828,9.835,6.35,normal
ACC_TRIP003_01114,TRIP223,2024-02-06T08:10:34Z,1114,-0.178,0.534,9.896,9.912,4.88,normal
ACC_TRIP003_01115,TRIP223,2024-02-06T08:10:35Z,1115,-0.072,-0.106,9.816,9.817,5.23,normal
ACC_TRIP003_01116,TRIP223,2024-02-06T08:10:36Z,1116,-0.06,0.218,9.665,9.668,5.52,normal
ACC_TRIP003_01117,TRIP223,2024-02-06T08:10:37Z,1117,-0.167,-0.594,9.915,9.935,1.44,normal
ACC_TRIP003_01118,TRIP223,2024-02-06T08:10:38Z,1118,0.256,-0.501,9.92,9.936,1.0,normal
ACC_TRIP003_01119,TRIP223,2024-02-06T08:10:39Z,1119,-0.328,0.188,9.875,9.883,0.93,normal
ACC_TRIP003_01120,TRIP223,2024-02-06T08:10:40Z,1120,0.392,0.051,9.683,9.691,1.66,normal
ACC_TRIP003_01121,TRIP223,2024-02-06T08:10:41Z,1121,-0.45,-0.697,9.716,9.752,2.09,normal
ACC_TRIP003_01122,TRIP223,2024-02-06T08:10:42Z,1122,0.287,-0.236,9.809,9.816,2.39,normal
ACC_TRIP003_01123,TRIP223,2024-02-06T08:10:43Z,1123,0.043,-0.056,9.839,9.839,5.74,normal
ACC_TRIP003_01124,TRIP223,2024-02-06T08:10:44Z,1124,0.391,0.24,9.715,9.725,8.07,normal
ACC_TRIP003_01125,TRIP223,2024-02-06T08:10:45Z,1125,0.101,0.344,9.691,9.697,9.33,normal
ACC_TRIP003_01126,TRIP223,2024-02-06T08:10:46Z,1126,0.233,-0.918,9.739,9.785,9.18,normal
ACC_TRIP003_01127,TRIP223,2024-02-06T08:10:47Z,1127,0.587,0.581,9.782,9.817,8.92,normal
ACC_TRIP003_01128,TRIP223,2024-02-06T08:10:48Z,1128,0.13,-0.793,9.768,9.8,10.84,normal
ACC_TRIP003_01129,TRIP223,2024-02-06T08:10:49Z,1129,-0.264,-0.349,9.868,9.878,8.83,normal
ACC_TRIP003_01130,TRIP223,2024-02-06T08:10:50Z,1130,-0.608,0.097,9.824,9.843,9.26,normal
ACC_TRIP003_01131,TRIP223,2024-02-06T08:10:51Z,1131,-0.16,0.234,9.932,9.936,10.7,normal
ACC_TRIP003_01132,TRIP223,2024-02-06T08:10:52Z,1132,-0.211,-0.201,9.747,9.751,12.7,normal
ACC_TRIP003_01133,TRIP223,2024-02-06T08:10:53Z,1133,-0.055,0.658,9.626,9.649,13.74,pothole
ACC_TRIP003_01134,TRIP223,2024-02-06T08:10:54Z,1134,0.214,0.047,9.855,9.857,16.51,normal
ACC_TRIP003_01135,TRIP223,2024-02-06T08:10:55Z,1135,-0.456,-0.223,9.838,9.851,18.23,normal
ACC_TRIP003_01136,TRIP223,2024-02-06T08:10:56Z,1136,0.497,0.083,9.773,9.786,19.29,normal
ACC_TRIP003_01137,TRIP223,2024-02-06T08:10:57Z,1137,-0.007,0.281,10.05,10.054,16.68,normal
ACC_TRIP003_01138,TRIP223,2024-02-06T08:10:58Z,1138,0.147,0.065,9.852,9.853,14.58,normal
ACC_TRIP003_01139,TRIP223,2024-02-06T08:10:59Z,1139,-0.126,-0.149,9.749,9.751,16.91,normal
ACC_TRIP003_01140,TRIP223,2024-02-06T08:11:00Z,1140,0.226,0.199,9.638,9.642,19.44,normal
ACC_TRIP003_01141,TRIP223,2024-02-06T08:11:01Z,1141,-0.104,-0.272,9.796,9.801,19.54,normal
ACC_TRIP003_01142,TRIP223,2024-02-06T08:11:02Z,1142,-0.16,-0.032,9.803,9.805,19.6,normal
ACC_TRIP003_01143,TRIP223,2024-02-06T08:11:03Z,1143,0.455,-0.067,9.914,9.925,17.18,normal
ACC_TRIP003_01144,TRIP223,2024-02-06T08:11:04Z,1144,0.274,-0.503,9.938,9.955,20.59,normal
ACC_TRIP003_01145,TRIP223,2024-02-06T08:11:05Z,1145,-0.277,-0.14,9.844,9.849,18.18,normal
ACC_TRIP003_01146,TRIP223,2024-02-06T08:11:06Z,1146,0.042,-0.443,9.866,9.876,16.04,normal
ACC_TRIP003_01147,TRIP223,2024-02-06T08:11:07Z,1147,-0.094,0.414,9.717,9.727,18.23,normal
ACC_TRIP003_01148,TRIP223,2024-02-06T08:11:08Z,1148,-0.106,-0.146,9.84,9.841,15.52,normal
ACC_TRIP003_01149,TRIP223,2024-02-06T08:11:09Z,1149,-0.1,0.369,9.857,9.864,16.76,normal
ACC_TRIP003_01150,TRIP223,2024-02-06T08:11:10Z,1150,0.046,-0.264,9.622,9.626,18.13,normal
ACC_TRIP003_01151,TRIP223,2024-02-06T08:11:11Z,1151,-0.659,-0.368,9.945,9.974,19.28,normal
ACC_TRIP003_01152,TRIP223,2024-02-06T08:11:12Z,1152,0.309,-0.061,9.924,9.929,19.79,normal
ACC_TRIP003_01153,TRIP223,2024-02-06T08:11:13Z,1153,-0.033,-0.144,9.993,9.994,22.93,normal
ACC_TRIP003_01154,TRIP223,2024-02-06T08:11:14Z,1154,0.011,-0.022,9.884,9.884,21.7,normal
